,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,power,pitch_mean,pitch_std,voiced_fr,indoor
0108.wav,3.551402574604424,2.768816889780524,2.723414403689276,2.4948488618981486,13.370531557190816,6.303905138859136,18.412733327634555,0.8627462387084961,0.887413501739502,0.9226046204566956,0.9362599849700928,0.9968298673629761,0.9774605631828308,0.976725161075592,1.0,0.9998553991317749,0.94281405210495,0.8906978368759155,0.8913675546646118,1.0222237506241072e-05,7.309448847081512e-06,5.423536094895098e-06,5.236774995864835e-06,2.540894456615206e-06,2.64339774957989e-07,-7.362421001744224e-07,-2.0838006093981676e-06,-3.244341087338398e-06,-4.188849288766505e-06,-3.3817173061834183e-06,-2.43959129875293e-06,-2.946099812106695e-06,-1.630121801099449e-06,-1.0989963357133092e-06,1.7557779230514825e-08,-3.635269081314618e-07,7.988033416950202e-07,-6.899229276768892e-08,1.660030761740927e-07,1.167494511116926e-08,3105.6741337724407,3011.3158684218497,1.0000007152557373,7095.1904296875,0.0019020183662057768,140.29570270478263,17.229192668135255,0.1761827079934747,True
0111.wav,2.675464172304807,6.56932714680774,7.783858402832861,10.49981739682805,12.199321522177712,12.25645295197046,41.28902132693912,0.6208518147468567,0.6871528625488281,0.9173946976661682,1.0,0.9114241003990173,0.6998962759971619,0.5769373774528503,0.5295863747596741,0.4962785542011261,0.5344627499580383,0.6247065663337708,0.6445627212524414,4.066128253936768,5.252946853637695,4.747992515563965,4.335589408874512,3.900177001953125,3.4359164237976074,3.0934929847717285,2.88877010345459,2.6342263221740723,2.422930955886841,2.166152000427246,1.9595481157302856,1.7571327686309814,1.5759981870651245,1.38701593875885,1.3747624158859253,1.4050688743591309,1.371429443359375,1.2954273223876953,1.2073752880096436,0.009514306951706467,842.7556068067582,1478.6458737459025,0.0013804008485749364,1281.2255859375,0.003083109166554868,164.34528007291797,15.07612593572612,0.3204951856946355,False
0113.wav,23.353236008015767,12.953646859627742,16.1641324114982,13.35821656868102,13.88174759934104,16.17897382760897,17.07101181387153,1.0,0.7262226939201355,0.6429296135902405,0.7763792276382446,0.6383395195007324,0.6005907654762268,0.6817823052406311,0.653064489364624,0.5953585505485535,0.5535253882408142,0.3870101869106293,0.5752072930335999,9.469655990600586,12.059969902038574,10.46417236328125,9.607328414916992,9.04977035522461,8.488070487976074,7.957581520080566,7.518232822418213,6.928833961486816,6.47965145111084,6.0928568840026855,5.723248481750488,5.39122200012207,5.189775466918945,4.964216232299805,4.784997940063477,4.599289894104004,4.456511497497559,4.2641448974609375,4.038819789886475,0.03482871833386142,883.8782569509644,1541.3699690542787,0.0006627688999287784,1701.123046875,0.005003372042283093,249.52356964407218,37.05545813664636,0.08278145695364239,False
0116.wav,0.10199300261839284,0.16040445904170042,0.5663067698062321,10.910479486470862,7.455405042812082,17.202188867769173,11.016502363588693,0.9670419692993164,0.9267504811286926,0.9008240699768066,0.8762366771697998,0.8668551445007324,0.8286988139152527,0.7983245849609375,0.8221911787986755,0.896756112575531,0.965589165687561,1.0,0.9998621344566345,0.00019768041966017336,0.00020503679115790874,0.00015260354848578572,0.00012425624299794436,0.00010065510286949575,9.404460433870554e-05,8.816670742817223e-05,6.346456939354539e-05,2.9328904929570854e-05,5.840654182520666e-08,-1.1547713256732095e-05,-8.113371222862042e-06,-3.6999754229327664e-06,-1.525214611319825e-05,-3.352429121150635e-05,-3.730586468009278e-05,-2.0813418814213946e-05,-1.1580807040445507e-05,-5.600476470135618e-06,9.11261304281652e-06,2.715131517878611e-07,1935.6157949444369,2375.343691695572,0.5759472250938416,3875.9765625,0.0017464517824570924,304.93093852836296,13.645408047546791,0.01762632197414806,False
0133.wav,9.395395058288305,6.0989160859317035,9.004065636237737,11.934738498572296,16.47067530395053,18.571304682869567,41.296116073169735,0.7144822478294373,0.6635792255401611,0.714115560054779,0.5770142674446106,0.4755133092403412,0.653271496295929,0.7240359783172607,0.57716965675354,0.4722774028778076,0.5049851536750793,0.8544006943702698,1.0,2.8985984325408936,3.572882652282715,2.7150168418884277,1.9588512182235718,1.44090735912323,1.1832449436187744,1.0450220108032227,0.9911535382270813,0.9334903955459595,0.9344508647918701,0.8972280025482178,0.8184271454811096,0.6478455066680908,0.3953443467617035,0.16994981467723846,0.004422842524945736,-0.13771682977676392,-0.18822458386421204,-0.20124775171279907,-0.18730606138706207,0.005047563110996579,1286.9418678213,1474.6897575900239,0.0033373674377799034,2400.9521484375,0.004961846176009092,244.1605522225624,86.90900320572797,0.0625,True
0135.wav,16.48872450116238,14.621569753493532,11.861032391682665,16.621155406494225,20.25042158045395,15.145077027938441,22.880450952715044,0.7366694808006287,0.5903444290161133,0.6198955178260803,0.5303841829299927,0.6762762665748596,0.8447611927986145,0.8934448957443237,0.6465137004852295,0.5901279449462891,0.604420006275177,0.8278084993362427,1.0,12.33254623413086,13.903871536254883,11.471542358398438,10.683940887451172,8.765048027038574,7.410343170166016,6.582958221435547,5.355891227722168,3.921294689178467,3.5380735397338867,3.087841510772705,2.5542197227478027,2.0181922912597656,1.7591912746429443,1.075994610786438,0.578626275062561,0.2597251534461975,-0.3846808075904846,-1.0265427827835083,-0.9714638590812683,0.023401503437684948,1523.8051775720892,2164.0227412581594,0.009618724696338177,3229.98046875,0.0013425890026092467,106.2758256626556,9.669914189375309,0.08108108108108109,False
0136.wav,0.5539259684097644,0.960632968022658,0.6184387820684378,0.8500776697030119,6.098647205332007,2.7645294205299678,17.955614089130435,0.9081206917762756,0.9025431871414185,0.9099814295768738,1.0,0.8312283158302307,0.746760904788971,0.7523879408836365,0.7589190602302551,0.7628606557846069,0.7486914396286011,0.7512218952178955,0.8253099918365479,1.1279747923254035e-05,4.799618636752712e-06,5.412117388914339e-06,6.85522081766976e-07,9.799276767807896e-07,-9.384375516674481e-07,-2.7373812372388784e-06,-8.183069439837709e-07,-9.89684167507221e-07,4.0104470144797233e-07,-7.564728576880952e-08,1.177974127131165e-06,-1.0889598343055695e-06,1.3166768439987209e-06,-1.444805661776627e-06,5.062494210505974e-07,-1.1753656963264802e-06,-4.5703819750997354e-07,-8.307616781166871e-07,-3.53616854908978e-07,9.785821501977746e-09,4154.851147732299,3511.520579299926,1.0000007152557373,9496.142578125,0.0006541155305298243,158.4692592778993,63.30392666795594,0.09479305740987984,False
0137.wav,0.3970363617165731,1.7271240577145193,1.1203531166528435,2.2223305450883544,13.032260718238902,3.763675949968409,33.21177067252286,0.982200562953949,0.9116744995117188,0.8285945057868958,0.8383814096450806,0.8568516373634338,0.9370184540748596,1.0,0.984015941619873,0.8930968642234802,0.8578065037727356,0.9197348356246948,0.9888069033622742,0.00039982653106562793,0.00040805269964039326,0.00024214782752096653,0.00019989931024610996,0.00014582675066776574,8.941214764490724e-05,4.1381183109479025e-05,3.961947368225083e-05,4.5197895815363154e-05,2.0903731638099998e-05,3.669968282338232e-05,7.193930650828406e-05,7.110278238542378e-05,7.489716517738998e-05,7.05640995875001e-05,4.070234717801213e-05,8.155964678735472e-06,-7.07794060872402e-06,-7.946101504785474e-06,8.928097940952284e-07,4.841870402712667e-07,2061.7284136438448,2145.8017164659964,0.3347112238407135,4554.2724609375,0.0005834863419826433,155.82511900536167,22.770350313741407,0.07740585774058577,True
0142.wav,6.5634994022193425,6.263591887141878,15.160798065502192,13.151012156894758,10.787095185928628,16.338699851033823,36.5924266958478,0.9926700592041016,0.860873818397522,0.9628113508224487,0.874130368232727,0.7990361452102661,0.8592309355735779,0.7788066864013672,0.7751432657241821,0.9932208061218262,0.9131117463111877,0.7914209961891174,1.0,0.010753519833087921,0.009439502842724323,0.006389796733856201,0.004890013486146927,0.0026084776036441326,0.003252463648095727,0.0026854006573557854,0.0021676644682884216,0.0014179658610373735,0.0013305004686117172,0.0012165990192443132,0.0015443090815097094,0.0013491454301401973,0.00046798173571005464,-0.0001364071067655459,-0.0009606790263205767,-0.001728168921545148,-0.0013774221297353506,-0.0016874748980626464,-0.001289340783841908,1.4161538073656739e-05,2524.4243530750437,2687.086492793468,0.06765682995319366,5717.0654296875,0.00035019921482950524,130.9341447341493,1.983968095535326,0.015341701534170154,True
0150.wav,7.099942867759978,2.4865007737657763,0.8665477727603914,1.230662203270704,6.101148079623847,5.482537582213283,13.403709746242455,0.8472578525543213,0.8131147623062134,0.8606885671615601,0.9404050707817078,0.9949274063110352,1.0,0.9953826665878296,0.9590375423431396,0.9061533212661743,0.8822355270385742,0.8679702877998352,0.8602147102355957,1.3611339454655536e-05,9.982211850001477e-06,6.18270087215933e-06,1.985994231290533e-06,2.277600742672803e-06,1.3153926374798175e-06,-1.1560064194782171e-06,-5.604866828434751e-07,-2.437845523672877e-06,-2.1586172351817368e-06,-3.2719181035645306e-06,-1.237026481248904e-06,-1.8224611721961992e-06,-1.3873601574232453e-06,-9.370521638629725e-07,-1.0192474064751877e-07,7.652285916037727e-08,-5.441432904262911e-07,-1.2856278317485703e-06,-1.044855252985144e-06,1.3346495333794217e-08,3145.2835214452407,2921.381863908821,1.0000007152557373,6126.1962890625,0.002809011624095809,0.0,0.0,0.0,False
0155.wav,7.797546810674369,9.928009590173119,4.963705375855362,9.528210651680574,11.610163324315302,13.115798229345991,36.16448773639404,0.7962102890014648,0.8233177661895752,0.9492055773735046,1.0,0.9376963376998901,0.8886970281600952,0.7673581838607788,0.7480177879333496,0.6446294188499451,0.7063429951667786,0.7146427035331726,0.8941484689712524,0.0011928671738132834,0.0005042830016463995,0.00015739504306111485,0.0004417939344421029,0.0003832551883533597,0.0004307060153223574,0.00019017577869817615,0.0001657376706134528,0.00026651984080672264,0.00029684719629585743,-6.540420145029202e-06,5.318361218087375e-05,0.0001766765199135989,6.208017293829471e-05,5.4843665566295385e-05,5.453568883240223e-05,6.473730900324881e-05,0.0001143215486081317,-1.855641858128365e-05,8.328477997565642e-05,1.201230583002866e-06,3975.3882569100742,3159.368371298957,0.2703510522842407,7816.552734375,0.0002421200386004899,179.28762027226267,72.64373649483797,0.16803953871499178,True
0158.wav,3.485613411248103,14.176047646079084,2.8625282609012856,6.045460257739855,6.313318373226082,9.71408962247449,30.28669311603697,0.809077799320221,0.6891202330589294,0.8683562874794006,1.0,0.9844460487365723,0.7620726227760315,0.7098695039749146,0.6850069165229797,0.5428609251976013,0.6090851426124573,0.7867950797080994,0.9026101231575012,0.0008830954320728779,0.0003142074274364859,0.000391647859942168,0.0003175753809046,0.000138306655571796,0.00011060644465032965,9.661454532761127e-05,-7.2901502790045924e-06,1.491383409302216e-05,9.733327897265553e-05,-0.000149923114804551,5.401739326771349e-05,-0.0001083676761481911,-6.337293598335236e-05,-2.9815035304636694e-05,1.6490097550558858e-05,-4.851607809541747e-05,6.587446841876954e-05,6.6895860072691e-05,0.0001159512103185989,8.029177827714542e-07,4238.074009876119,3571.9964034864947,0.3722314238548279,8947.0458984375,4.142465885465344e-05,253.59801401942573,21.06331931611133,0.08982826948480846,True
0175.wav,20.9269571358408,6.394140956679708,13.780288984269358,11.359861579915382,12.862054484113338,17.595792160545447,20.041211349667346,0.9067963361740112,0.8626656532287598,0.840954601764679,0.9511321187019348,0.9853883981704712,1.0,0.9014419317245483,0.9713814854621887,0.6720622181892395,0.6036187410354614,0.6905412077903748,0.8285915851593018,18.659334182739258,20.883928298950195,14.687365531921387,12.245970726013184,10.95528507232666,10.23846435546875,7.750972747802734,5.788424015045166,5.526636123657227,5.502597808837891,4.893278121948242,4.360151767730713,4.171130657196045,3.881045341491699,2.8245816230773926,1.8389296531677246,1.7699226140975952,1.3989636898040771,0.824223518371582,0.5007343292236328,0.0338534693615577,1634.7963130245203,1987.5065595844592,0.009778398089110851,3768.310546875,0.0027303315707743305,122.02257594208629,20.398823458689353,0.041728763040238454,True
0176.wav,16.4578859493823,9.482468579672485,10.790250034705274,11.486279007290275,14.080134089224401,14.610626364053513,10.99921555048256,0.8408185839653015,0.8282327651977539,0.8294245004653931,0.9015998244285583,0.9280762076377869,0.8251180052757263,0.7923506498336792,0.8865163922309875,1.0,0.8999836444854736,0.7878797054290771,0.8481289744377136,5.288295745849609,6.498889446258545,5.7608184814453125,5.258987903594971,4.7408294677734375,4.399608612060547,4.059412956237793,3.828319549560547,3.556553363800049,3.3778815269470215,3.2425472736358643,3.161193370819092,3.013110637664795,2.8289008140563965,2.631122589111328,2.49592661857605,2.3758127689361572,2.307241201400757,2.266840696334839,2.1717560291290283,0.014559389194842431,1046.144545425685,1865.2714116008353,0.0027522279415279627,1937.98828125,0.0029521355248949745,100.0560813999044,6.874363039827531,0.07987711213517665,False
0185.wav,12.171053166301757,10.483631286277783,13.645993739705663,20.39805107552496,19.868841086529205,14.970049568330968,20.761477601677377,0.820840060710907,0.8080521821975708,0.6759328246116638,0.7100381851196289,0.8224856853485107,0.6979348659515381,0.7163410782814026,0.9070297479629517,1.0,0.9110276103019714,0.8060390949249268,0.7576820850372314,16.567535400390625,20.810836791992188,18.714195251464844,17.399682998657227,16.0028018951416,15.226144790649414,13.930646896362305,12.820456504821777,11.74543571472168,11.058195114135742,10.498794555664062,10.028023719787598,9.50302505493164,9.097134590148926,8.578006744384766,8.268001556396484,7.722208023071289,7.383405685424805,7.027930736541748,6.666191101074219,0.047310723806353615,932.7965995463376,1722.4298209491046,0.0016331702936440706,1550.390625,0.003346028425178642,0.0,0.0,0.0,False
0190.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000007152557373,0.0,0.0005347268705248616,95.06848430579669,3.053970737974586,0.03832752613240418,True
0192.wav,9.717479823797975,10.345393784113318,14.031635182646173,15.682492819848632,13.922173466480436,14.958945088138071,19.804088674544804,0.820672869682312,0.838640034198761,1.0,0.7975424528121948,0.9531493186950684,0.8016826510429382,0.8315960764884949,0.9968571662902832,0.9594343900680542,0.6777648329734802,0.643783450126648,0.8497763872146606,18.141178131103516,20.506750106811523,13.475603103637695,8.802135467529297,6.073957443237305,4.614326477050781,3.5803239345550537,3.7582101821899414,3.6097075939178467,3.763308525085449,3.6065943241119385,2.655917167663574,1.270188808441162,0.3064768612384796,-0.05930852144956589,-0.26258060336112976,-0.21878394484519958,0.020412258803844452,-0.12201648205518723,-0.35970717668533325,0.027174728470970043,1711.3308553731144,1809.5692196243829,0.013374948874115944,3208.447265625,0.0008295875897792153,136.88520952677894,9.882660509598889,0.06633499170812604,True
0218.wav,9.517242868032692,10.841164819537136,12.619628811110577,12.753355855948664,20.939463289285623,13.718545019731728,46.323920716635186,0.5396976470947266,0.5925456285476685,0.5254522562026978,0.5699350237846375,0.5677875280380249,0.6881793141365051,1.0,0.9611955285072327,0.8914715051651001,0.5915228128433228,0.5190058946609497,0.4108807444572449,8.397643089294434,10.237714767456055,8.642688751220703,7.486682891845703,5.951714515686035,4.427079200744629,3.7380709648132324,3.1907997131347656,2.6919846534729004,2.664397716522217,2.691824436187744,2.8913683891296387,2.661193609237671,2.317110061645508,1.746431589126587,1.4786064624786377,0.9533782601356506,0.54020094871521,0.33368241786956787,0.22040918469429016,0.016690769239923114,1215.7670171979357,1771.7055433335279,0.0034450695384293795,1970.2880859375,0.002224889938867208,255.71142894233466,9.232180602882568,0.026359143327841845,False
0236.wav,0.15147575208138875,0.5299156208982865,2.2737084492940838,6.084935394458483,5.779161459003269,8.058150029518373,14.072012260592388,0.9616191387176514,0.9610416293144226,0.9651810526847839,0.9741477966308594,0.9775825142860413,0.9692457318305969,0.9791419506072998,0.9927946329116821,1.0,0.9956453442573547,0.9748175740242004,0.9526397585868835,0.00020554628281388432,0.0002573736128397286,0.00023324857465922832,0.00019752461230382323,0.0001665184390731156,0.00013721409777645022,0.00011518438986968249,9.780601249076426e-05,7.827621448086575e-05,6.268115976126865e-05,4.547895514406264e-05,3.395757084945217e-05,2.0585233869496733e-05,1.902042276924476e-05,1.0007905075326562e-05,6.6480297391535714e-06,-4.185546345070179e-07,-2.290547627126216e-06,-5.007858817407396e-06,-3.572793275452568e-06,3.6739253547824353e-07,1081.538092472374,1743.664000112135,0.37960729002952576,1668.8232421875,0.0037209918743060506,157.7570963930828,29.90664332266339,0.12162162162162163,False
0237.wav,12.623298721019626,7.4622524200409,3.541203260941961,9.514328727474842,13.028858348433221,11.395056313455482,42.668586563464935,1.0,0.9494572281837463,0.787820041179657,0.6204511523246765,0.767845094203949,0.818702757358551,0.8280126452445984,0.9125195741653442,0.9867877960205078,0.7559974789619446,0.8322798609733582,0.9924015998840332,1.1229206323623657,1.0234873294830322,0.6668680310249329,0.669175386428833,0.42077332735061646,0.384257435798645,0.38881152868270874,0.2808031737804413,0.3090277910232544,0.29270967841148376,0.2228499948978424,0.2907790243625641,0.2293580174446106,0.20688492059707642,0.20775792002677917,0.14120185375213623,0.12780778110027313,0.11592896282672882,0.018749989569187164,0.010397437959909439,0.0016662024279176838,2341.9259657971725,2589.5489737116645,0.03365427628159523,5673.9990234375,0.003035859069775734,243.7477554007835,81.6293413768442,0.08567208271787297,True
0241.wav,7.802484956976671,13.700354557238256,18.40404814073851,11.779292820865468,15.691612119497796,15.299399367897658,16.459357866835823,0.7303882241249084,0.8701193332672119,0.8286178708076477,0.7604567408561707,0.919569730758667,1.0,0.8368496894836426,0.8304418325424194,0.8426542282104492,0.7452952265739441,0.6463011503219604,0.6785807013511658,10.07886028289795,11.933465957641602,9.072011947631836,7.270537376403809,6.2166748046875,5.562138557434082,4.951325416564941,4.6322197914123535,3.975811243057251,3.560943603515625,3.381028175354004,3.2113137245178223,2.8009462356567383,2.533750057220459,2.5126771926879883,2.481687545776367,2.3343796730041504,2.1697163581848145,1.946645975112915,1.6120423078536987,0.01953867756159521,1379.601029021073,1805.7793219851699,0.006327454466372728,2885.44921875,0.004859848081938137,255.91814499244006,34.5971085787141,0.08443708609271523,False
0242.wav,2.804429108901161,10.349306532028418,6.631345822600901,15.004696418519455,10.998497666115634,14.159425453025388,43.70417484751052,0.9103667140007019,0.8613839745521545,0.8423570990562439,0.7982592582702637,0.740410327911377,0.8410807251930237,0.9658744931221008,1.0,0.8383611440658569,0.7362260222434998,0.7676129937171936,0.8680431842803955,1.5394190549850464,1.936103105545044,1.7121143341064453,1.5696768760681152,1.3937606811523438,1.2908015251159668,1.1805455684661865,1.0797970294952393,0.9832324385643005,0.9029402136802673,0.8013095855712891,0.6821480393409729,0.5597358345985413,0.4655955731868744,0.39678293466567993,0.3459232747554779,0.2847174108028412,0.23772896826267242,0.2325534224510193,0.22131147980690002,0.003445825906167401,972.68435244754,1656.172993025529,0.002370329573750496,1819.5556640625,0.008989733914399093,121.62252272779644,12.536550211718078,0.13828689370485037,False
