,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,power,pitch_mean,pitch_std,voiced_fr,indoor
0108.wav,3.5514024903815766,2.7688166524618083,2.723414601232406,2.4948487822006555,13.370531127615891,6.303905887677729,18.41273550142644,0.8627462387084961,0.8874136209487915,0.9226046800613403,0.9362601637840271,0.9968299865722656,0.9774606227874756,0.976725161075592,1.0,0.9998555779457092,0.9428138732910156,0.8906978368759155,0.8913675546646118,4.112569058634108e-06,2.9407081001409097e-06,2.1819755602336954e-06,2.1068383375677513e-06,1.0222424862149637e-06,1.0634816050014706e-07,-2.9620196073665284e-07,-8.38346181808447e-07,-1.305250293626159e-06,-1.6852409316925332e-06,-1.3605188087240094e-06,-9.814866643864661e-07,-1.1852630450448487e-06,-6.558241238963092e-07,-4.4214382910467975e-07,7.06378955328546e-09,-1.4625283029090497e-07,3.2137131711351685e-07,-2.7756691167724057e-08,6.678566677464914e-08,4.697017036023583e-09,3105.6741842929723,3011.315895121481,1.0000007152557373,7095.1904296875,0.011674132868835532,140.29570270478263,17.229192668135255,0.1761827079934747,True
0111.wav,2.6754639021103594,6.569326722233427,7.783858416514892,10.499817171425954,12.199318897308066,12.256451202655178,41.27628454627575,0.6208516359329224,0.6871526837348938,0.9173946380615234,1.0,0.911423921585083,0.6998960971832275,0.5769373774528503,0.5295863151550293,0.4962785243988037,0.5344626903533936,0.6247064471244812,0.6445626020431519,1.345483422279358,1.7382020950317383,1.5711126327514648,1.4346482753753662,1.2905700206756592,1.136946201324463,1.0236382484436035,0.955895185470581,0.8716665506362915,0.8017488718032837,0.7167804837226868,0.6484153270721436,0.5814359188079834,0.5214983224868774,0.4589640498161316,0.45490938425064087,0.46493783593177795,0.4538065791130066,0.4286574125289917,0.3995209336280823,0.0031482879340471795,842.7556370875593,1478.6459677552757,0.0014175090473145247,1281.2255859375,0.02825616240218903,164.34528007291797,15.07612593572612,0.3204951856946355,False
0113.wav,23.353235868865,12.95364738188021,16.164131849513563,13.358215632201706,13.881755290061061,16.1789797313292,17.071037067451016,1.0,0.7262227535247803,0.6429296731948853,0.7763794660568237,0.6383395195007324,0.600590705871582,0.6817823648452759,0.6530646085739136,0.5953585505485535,0.553525447845459,0.3870101571083069,0.5752072334289551,5.976477146148682,7.611271381378174,6.604135990142822,6.0633649826049805,5.711479187011719,5.3569793701171875,5.022178649902344,4.74489688873291,4.372917175292969,4.089428901672363,3.845315456390381,3.6120495796203613,3.4025018215179443,3.275364875793457,3.133009433746338,3.019901990890503,2.9026975631713867,2.8125882148742676,2.6911816596984863,2.5489752292633057,0.02198105691220667,883.87823698996,1541.3699423706566,0.000662768492475152,1701.123046875,0.012549942130472018,249.52356964407218,37.05545813664636,0.08278145695364239,False
0116.wav,0.10199287248712352,0.16040420120474153,0.56630734304904,10.910479522381252,7.45540523150855,17.202187372611228,11.016498409070088,0.967042088508606,0.9267506003379822,0.9008241295814514,0.8762367367744446,0.8668552041053772,0.8286988735198975,0.7983246445655823,0.8221913576126099,0.8967561721801758,0.965589165687561,1.0,0.9998621344566345,7.299301796592772e-05,7.570935122203082e-05,5.634849003399722e-05,4.588131560012698e-05,3.716665378306061e-05,3.472574462648481e-05,3.255534466006793e-05,2.343413871130906e-05,1.0829628990904894e-05,2.1565989882788017e-08,-4.263965365680633e-06,-2.995841441588709e-06,-1.3662074707099237e-06,-5.631818567053415e-06,-1.2378763130982406e-05,-1.3775100342172664e-05,-7.685304808546789e-06,-4.276184881746303e-06,-2.0679635781561956e-06,3.3648097996774595e-06,1.0025558234010983e-07,1935.6157485670687,2375.343643710605,0.9769716858863831,3875.9765625,0.012786985968063207,304.93093852836296,13.645408047546791,0.01762632197414806,False
0133.wav,9.395395391886122,6.098916251733905,9.004065347659198,11.934739031057504,16.470675132366146,18.57130273459132,41.29451301647189,0.7144821286201477,0.6635791063308716,0.7141155004501343,0.5770142078399658,0.4755132496356964,0.6532714366912842,0.724035918712616,0.5771695971488953,0.4722774028778076,0.5049850344657898,0.8544005751609802,1.0,1.490820288658142,1.8376212120056152,1.3963994979858398,1.0074851512908936,0.7410939335823059,0.6085717678070068,0.5374802947044373,0.5097745060920715,0.48011693358421326,0.4806109666824341,0.46146637201309204,0.42093712091445923,0.3332028388977051,0.20333528518676758,0.08740934729576111,0.0022747702896595,-0.07083113491535187,-0.09680849313735962,-0.10350663214921951,-0.09633608162403107,0.0025960853330775626,1286.9419154326647,1474.6898840036342,0.0033879170659929514,2400.9521484375,0.01847419090372918,244.1605522225624,86.90900320572797,0.0625,True
0135.wav,16.48872384702663,14.621569772602697,11.861032482050124,16.62115479866917,20.250415455707238,15.145069187450357,22.880434644901666,0.7366695404052734,0.5903444290161133,0.6198955178260803,0.5303842425346375,0.6762762069702148,0.8447611331939697,0.8934448957443237,0.6465137600898743,0.5901280045509338,0.6044200658798218,0.8278086185455322,1.0,4.569210052490234,5.1513872146606445,4.250208377838135,3.958402156829834,3.2474520206451416,2.7455334663391113,2.4389867782592773,1.9843580722808838,1.4528403282165527,1.310856580734253,1.1440458297729492,0.9463388323783875,0.7477405071258545,0.6517804861068726,0.3986561894416809,0.21438103914260864,0.09622816741466522,-0.14252428710460663,-0.3803342580795288,-0.3599274754524231,0.008670260592167071,1523.8051778610707,2164.0227432204483,0.009618724696338177,3229.98046875,0.009760590159159248,106.2758256626556,9.669914189375309,0.08108108108108109,False
0136.wav,0.5539261504281825,0.9606333981798514,0.6184389080815151,0.8500776859960553,6.09864723586864,2.764529764062047,17.955613894730135,0.9081208109855652,0.9025434255599976,0.9099814891815186,1.0,0.831228494644165,0.7467609643936157,0.7523881196975708,0.7589191794395447,0.7628609538078308,0.7486916780471802,0.7512220144271851,0.825310230255127,3.604607854867936e-06,1.533788235974498e-06,1.7295211591772386e-06,2.1906863878484728e-07,3.1315019555222534e-07,-2.998913828378136e-07,-8.74770137215819e-07,-2.615019809582009e-07,-3.162680002333218e-07,1.2815971217605693e-07,-2.417419509015417e-08,3.7643877703885664e-07,-3.479930796856934e-07,4.207632571251452e-07,-4.6170873702067183e-07,1.6177938277905923e-07,-3.756053388315195e-07,-1.460532814689941e-07,-2.6548204345999693e-07,-1.1300345192921668e-07,3.1272022763336158e-09,4154.851169772567,3511.5205886392937,1.0000007152557373,9496.142578125,0.0064058696994812505,158.4692592778993,63.30392666795594,0.09479305740987984,False
0137.wav,0.3970366301737087,1.7271241785960072,1.1203529365574312,2.2223303761739004,13.032260337267637,3.763675948467103,33.21296091791304,0.9822006821632385,0.9116745591163635,0.8285945653915405,0.8383814096450806,0.8568518757820129,0.9370185732841492,1.0,0.9840161204338074,0.8930969834327698,0.8578066229820251,0.9197351336479187,0.9888070821762085,0.00017560436390340328,0.00017921732796821743,0.00010635166108841076,8.779606287134811e-05,6.404731539078057e-05,3.926992940250784e-05,1.817467091314029e-05,1.7400931028532796e-05,1.9850975149893202e-05,9.18094883672893e-06,1.6118548956001177e-05,3.159583866363391e-05,3.122843918390572e-05,3.289493906777352e-05,3.0991850508144125e-05,1.7876529454952106e-05,3.5821119581669336e-06,-3.108643795712851e-06,-3.489941263978835e-06,3.92121705772297e-07,2.126556328993259e-07,2061.728348159115,2145.8015998568826,0.7532604932785034,4554.2724609375,0.0028845822688107403,155.82511900536167,22.770350313741407,0.07740585774058577,True
0142.wav,6.563499798422022,6.263592116146519,15.160798749096251,13.151012734561817,10.787095737920183,16.338700131309373,36.59213168831502,0.9926700592041016,0.860873818397522,0.9628112316131592,0.8741303086280823,0.7990362644195557,0.8592309355735779,0.7788066864013672,0.7751432657241821,0.993220865726471,0.9131116271018982,0.7914208769798279,1.0,0.0033179607708007097,0.0029125246219336987,0.001971548656001687,0.0015087962383404374,0.0008048363379202783,0.0010035359300673008,0.0008285708026960492,0.0006688250578008592,0.0004375082498881966,0.0004105211701244116,0.0003753772471100092,0.000476491084555164,0.0004162740660831332,0.00014439408550970256,-4.208788595860824e-05,-0.0002964140730910003,-0.0005332202417775989,-0.00042499866685830057,-0.0005206643254496157,-0.0003978214808739722,4.369491791609748e-06,2524.424362253052,2687.0864963687727,0.07600993663072586,5717.0654296875,0.003673766725208463,130.9341447341493,1.983968095535326,0.015341701534170154,True
0150.wav,7.099943310832813,2.4865010280486075,0.8665471198457269,1.2306617348141629,6.101147702119995,5.482537147767303,13.403708339131711,0.8472578525543213,0.8131147623062134,0.8606885671615601,0.9404049515724182,0.9949272274971008,1.0,0.9953827261924744,0.959037721157074,0.9061533808708191,0.8822355270385742,0.8679701685905457,0.8602147102355957,6.488404778792756e-06,4.758431714435574e-06,2.9472394089680165e-06,9.46706109061779e-07,1.0857122560992138e-06,6.270361154747661e-07,-5.510580649570329e-07,-2.671790468866675e-07,-1.1620994655459072e-06,-1.0289936653862242e-06,-1.559694737807149e-06,-5.896795300941449e-07,-8.687511012794857e-07,-6.613423693124787e-07,-4.4668445298157167e-07,-4.858655699990777e-08,3.647776480875109e-08,-2.5938834369299e-07,-6.128475433797576e-07,-4.980732342119154e-07,6.362156687711184e-09,3145.283558288681,2921.381889607964,1.0000007152557373,6126.1962890625,0.012362073411943494,0.0,0.0,0.0,False
0155.wav,7.797546605517375,9.928009453770635,4.9637051054030366,9.528210697969634,11.610163990842032,13.115798977366133,36.1646114595802,0.7962102890014648,0.8233178853988647,0.9492056965827942,1.0,0.9376963973045349,0.8886969685554504,0.7673583626747131,0.7480176687240601,0.6446294784545898,0.7063431143760681,0.7146427035331726,0.8941484689712524,0.00013999390648677945,5.918223178014159e-05,1.8471751900506206e-05,5.184856490814127e-05,4.49785147793591e-05,5.054729990661144e-05,2.231887265224941e-05,1.9450839317869395e-05,3.12785487039946e-05,3.483774344203994e-05,-7.675793085581972e-07,6.241585197130917e-06,2.0734611098305322e-05,7.285677384061273e-06,6.436406692955643e-06,6.400262009265134e-06,7.597517651447561e-06,1.341668212262448e-05,-2.1777659640065394e-06,9.774234058568254e-06,1.4097543987835928e-07,3975.388258682645,3159.3683607670605,0.8961586356163025,7816.552734375,0.017552847814078284,179.28762027226267,72.64373649483797,0.16803953871499178,True
0158.wav,3.485613296833229,14.176048233055702,2.862528549978485,6.045459813963653,6.3133184046726925,9.714090554899414,30.2866728168444,0.8090778589248657,0.6891202926635742,0.8683561682701111,1.0,0.9844462275505066,0.7620726823806763,0.7098695635795593,0.685006856918335,0.5428611040115356,0.609085202217102,0.7867951989173889,0.9026101231575012,6.751197361154482e-05,2.4020919227041304e-05,2.9941180400783196e-05,2.4278398996102624e-05,1.0573437975835986e-05,8.455777788185515e-06,7.386107881757198e-06,-5.573272687797726e-07,1.1401511983422097e-06,7.4410545494174585e-06,-1.1461508620413952e-05,4.129587978241034e-06,-8.284625437227078e-06,-4.84481233797851e-06,-2.2793374228058383e-06,1.2606553809746401e-06,-3.709017164510442e-06,5.036052698415006e-06,5.1141369112883694e-06,8.864381925377529e-06,6.138245545181838e-08,4238.073960283653,3571.996397771287,0.9999973773956299,8947.0458984375,0.007077015632384788,253.59801401942573,21.06331931611133,0.08982826948480846,True
0175.wav,20.92695583243725,6.394140870480394,13.780290497587924,11.359861817512432,12.862056488680924,17.595789832424234,20.041224245881622,0.9067963361740112,0.8626657128334045,0.840954601764679,0.9511323571205139,0.9853886365890503,1.0,0.9014421701431274,0.9713816046714783,0.6720622777938843,0.603618860244751,0.6905413269996643,0.8285917043685913,8.651129722595215,9.68253231048584,6.809584617614746,5.677667617797852,5.079259872436523,4.746916770935059,3.5936264991760254,2.6837191581726074,2.562344551086426,2.5511999130249023,2.268697738647461,2.0215213298797607,1.9338843822479248,1.7993905544281006,1.3095765113830566,0.8525930047035217,0.820598840713501,0.6486092805862427,0.3821394145488739,0.2321581393480301,0.015695671913791613,1634.7962998281355,1987.5065320813274,0.009778391569852829,3768.310546875,0.012601815559530367,122.02257594208629,20.398823458689353,0.041728763040238454,True
0176.wav,16.45788651393677,9.48246841584456,10.790249941057018,11.486279389301615,14.080141993839451,14.610624656945205,10.999217214615085,0.8408187031745911,0.8282328844070435,0.8294245004653931,0.9015997648239136,0.9280762672424316,0.8251179456710815,0.7923505902290344,0.8865163326263428,1.0,0.8999837040901184,0.7878797650337219,0.8481288552284241,4.461713790893555,5.483087539672852,4.860380172729492,4.436986923217773,3.999819278717041,3.711932897567749,3.424910545349121,3.22993803024292,3.0006494522094727,2.8499057292938232,2.735724449157715,2.667086601257324,2.542149543762207,2.386732339859009,2.21986722946167,2.1058034896850586,2.0044643878936768,1.9466103315353394,1.912524938583374,1.8323020935058594,0.012283699551202936,1046.1445830120713,1865.2714823291626,0.0027522288728505373,1937.98828125,0.004147358619220315,100.0560813999044,6.874363039827531,0.07987711213517665,False
0185.wav,12.17105355226077,10.4836309587474,13.645993886187677,20.398049818307744,19.868841093030547,14.970043277156794,20.761447098895193,0.820840060710907,0.8080523014068604,0.6759328842163086,0.7100381851196289,0.8224858641624451,0.6979349851608276,0.7163411974906921,0.9070299863815308,1.0,0.9110277891159058,0.8060392141342163,0.7576820850372314,8.423181533813477,10.580541610717773,9.514575958251953,8.846258163452148,8.136064529418945,7.7412004470825195,7.082550048828125,6.5181121826171875,5.971555709838867,5.622152328491211,5.337744235992432,5.0983967781066895,4.831480503082275,4.625119209289551,4.36118745803833,4.203575611114502,3.926086664199829,3.753833770751953,3.573105812072754,3.389191150665283,0.02405348218072103,932.7965921773794,1722.4298095687222,0.0016331691294908524,1550.390625,0.012417118157687156,0.0,0.0,0.0,False
0190.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000007152557373,0.0,0.010073850467885686,95.06848430579669,3.053970737974586,0.03832752613240418,True
0192.wav,9.717479557209458,10.345393639762325,14.031635413411761,15.682491740830512,13.92217173521743,14.958946259047414,19.804106668129613,0.820672869682312,0.838640034198761,1.0,0.7975424528121948,0.9531491994857788,0.801682710647583,0.8315960764884949,0.9968571662902832,0.9594342708587646,0.6777647733688354,0.643783450126648,0.8497763276100159,5.900765895843506,6.670212745666504,4.383197784423828,2.8630623817443848,1.975670576095581,1.5008978843688965,1.1645686626434326,1.2224295139312744,1.174126386642456,1.2240878343582153,1.1731135845184326,0.8638878464698792,0.41315320134162903,0.09968749433755875,-0.01929137483239174,-0.08540935814380646,-0.07116378843784332,0.006639467552304268,-0.0396881140768528,-0.11700165271759033,0.008839099314665273,1711.330863235358,1809.5692192659658,0.013374950736761093,3208.447265625,0.007832151461775187,136.88520952677894,9.882660509598889,0.06633499170812604,True
0218.wav,9.517242863202897,10.84116522792402,12.61962888994,12.753355222675813,20.939463935747774,13.718540486271026,46.31102613523147,0.5396975874900818,0.5925455093383789,0.525452196598053,0.5699348449707031,0.5677875280380249,0.6881792545318604,1.0,0.9611954092979431,0.8914714455604553,0.591522753238678,0.5190058946609497,0.4108806848526001,2.8059186935424805,3.4207451343536377,2.8877968788146973,2.5015387535095215,1.988656997680664,1.4792280197143555,1.2490081787109375,1.0661473274230957,0.8994776010513306,0.8902599215507507,0.8994239568710327,0.9660981893539429,0.8891893625259399,0.7742201089859009,0.583538293838501,0.4940495491027832,0.31855401396751404,0.18049836158752441,0.11149398982524872,0.07364572584629059,0.0055769158426973615,1215.767014652419,1771.7055610619605,0.003525027772411704,1970.2880859375,0.019652227253502016,255.71142894233466,9.232180602882568,0.026359143327841845,False
0236.wav,0.15147592404105836,0.5299155444382109,2.273708288880435,6.084934927819511,5.77916174483687,8.058146236252583,14.072056564308888,0.9616191387176514,0.9610417485237122,0.9651811718940735,0.9741478562355042,0.9775822162628174,0.969245970249176,0.979141891002655,0.9927945733070374,1.0,0.99564528465271,0.9748176336288452,0.9526396989822388,0.00013932993169873953,0.00017446115089114755,0.00015810798504389822,0.00013389240484684706,0.0001128748117480427,9.301082900492474e-05,7.807793735992163e-05,6.62979728076607e-05,5.305967715685256e-05,4.248853656463325e-05,3.082799230469391e-05,2.301820131833665e-05,1.3953738744021393e-05,1.2893025996163487e-05,6.783876415283885e-06,4.506380264501786e-06,-2.8371590587994433e-07,-1.5526491097261896e-06,-3.394585519345128e-06,-2.4218245471274713e-06,2.4903769338546046e-07,1081.5380419427602,1743.6638874941975,0.5860118865966797,1668.8232421875,0.008005569138905023,157.7570963930828,29.90664332266339,0.12162162162162163,False
0237.wav,12.62329844879386,7.462252361456566,3.5412030836087265,9.514328751312405,13.028856915865457,11.395056414325897,42.67087525123568,1.0,0.9494572281837463,0.7878201007843018,0.6204511523246765,0.767845094203949,0.8187028765678406,0.8280124664306641,0.912519633769989,0.9867880344390869,0.7559974193572998,0.8322799205780029,0.9924015998840332,0.6424171924591064,0.5855319499969482,0.3815118670463562,0.3828319013118744,0.24072229862213135,0.21983176469802856,0.22243711352348328,0.16064608097076416,0.17679321765899658,0.1674577295780182,0.12749138474464417,0.1663532257080078,0.13121457397937775,0.1183578222990036,0.11885726451873779,0.08078087866306305,0.0731181800365448,0.06632237136363983,0.010726775974035263,0.005948334001004696,0.000953226103360025,2341.925955737098,2589.5489634949417,0.03400743380188942,5673.9990234375,0.008879078975340135,243.7477554007835,81.6293413768442,0.08567208271787297,True
0241.wav,7.802484644462808,13.700354332450063,18.404048480947694,11.779293626242147,15.691614262830406,15.299401005506091,16.459355939193497,0.730388343334198,0.8701194524765015,0.8286178112030029,0.7604566812515259,0.919569730758667,1.0,0.8368497490882874,0.8304418325424194,0.842654287815094,0.7452951073646545,0.6463011503219604,0.6785807609558105,6.897889137268066,8.167165756225586,6.208809852600098,4.97589635848999,4.254641532897949,3.8066821098327637,3.388646125793457,3.170253038406372,2.7210121154785156,2.4370813369750977,2.313948154449463,2.1977968215942383,1.9169447422027588,1.7340779304504395,1.7196557521820068,1.6984467506408691,1.597630262374878,1.484935998916626,1.332268238067627,1.1032683849334717,0.013372110442919902,1379.6010405373322,1805.7793204178474,0.006327455397695303,2885.44921875,0.010374351675034612,255.91814499244006,34.5971085787141,0.08443708609271523,False
0242.wav,2.804428635436766,10.349306436419184,6.631345655223904,15.004694514074384,10.998498654273792,14.159418028087451,43.732076044664794,0.9103667736053467,0.8613841533660889,0.842357337474823,0.7982592582702637,0.740410327911377,0.8410808444023132,0.9658747911453247,1.0,0.8383612036705017,0.7362260818481445,0.7676131725311279,0.8680431842803955,1.0558522939682007,1.3279290199279785,1.174300193786621,1.0766055583953857,0.9559485912322998,0.8853311538696289,0.8097091913223267,0.7406082153320312,0.6743766069412231,0.619306206703186,0.5495998859405518,0.46786972880363464,0.3839101195335388,0.31934136152267456,0.2721443772315979,0.23726093769073486,0.19528117775917053,0.16305288672447205,0.15950316190719604,0.151792511343956,0.0023634131542302874,972.6844058596013,1656.1731578881536,0.002393917879089713,1819.5556640625,0.01897410005668934,121.62252272779644,12.536550211718078,0.13828689370485037,False
